"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G22900",2.23344906127764,-2.4636033982519,1.76737340898282,-1.39393485594523,0.163337277447447,NA
"AT1G76820",155.861814841677,-0.0481949327208529,0.189209459514395,-0.254717353162706,0.798941412351842,0.919660581800609
"AT1G52080",199.930457069347,0.302857789386456,0.178514709597137,1.6965424870025,0.0897831910906015,0.275987043944981
"AT1G35180",7.69798198713298,1.11665753582457,0.698867555000616,1.59780995388116,0.110085278707522,0.315108385406547
"AT1G30070",378.04059241661,0.0531268949868378,0.200039380857939,0.265582180663549,0.790561010658612,0.91544665691706
"AT1G35210",309.952802373292,-0.177675664122687,0.231782033595954,-0.766563574260521,0.443341039666466,0.700624832976932
"AT1G10410",951.063327310172,-0.0104965779013146,0.15858162697472,-0.0661903784288197,0.947226256878433,0.980471031615107
"AT1G73740",249.493470592036,0.202827535798146,0.233813767066376,0.867474735739435,0.385681948588145,0.652881539572567
"AT1G53350",275.105720801666,-0.0580922256485088,0.171949060809237,-0.337845553648923,0.735479579280811,0.886347119211203
"AT1G34110",626.397050102037,-0.43601959134664,0.133540503933942,-3.26507373045652,0.00109435586291267,0.0106875058454242
"AT1G17240",32.082840748084,-0.996698685338669,0.3472100578906,-2.87059278004185,0.00409702944551752,0.0299450109221522
"AT1G61730",940.44377641884,0.0802884356969415,0.120067627600692,0.668693446363048,0.503691048948983,0.745169374489927
"AT1G29260",378.859900285172,-0.0931956857846324,0.148364979592967,-0.628151508801542,0.529904692878819,0.763848916354383
"AT1G33890",3.05112992933891,-3.97510894301941,1.61499126404771,-2.46138108082174,0.013840327149133,0.0753882619813273
"AT1G08040",780.17736342718,0.471917455283873,0.113608691585268,4.15388513588928,3.26877306733703e-05,0.000593006058210985
"AT1G63522",1.3968323550941,-0.710462197432592,2.1781741592115,-0.326173274266452,0.744293260673898,NA
"AT1G08810",3.41510297655995,-0.630755200873633,1.12447121187873,-0.560934948098662,0.574841884484407,0.795439196924293
"AT1G09210",7315.59671711842,-0.0805095384092628,0.164407273151476,-0.489695722494501,0.624349229174523,0.825635117315424
"AT1G70080",51.7262619162047,-1.35037424860767,0.39834905693574,-3.38992706295149,0.000699112215771191,0.00758200943614869
"AT1G10522",101.04247947792,-0.0440175866492827,0.2632154790716,-0.167230235868115,0.867188894614517,0.94736746422239
"AT1G04570",65.8056795470639,0.569730370000057,0.255080786642718,2.23352913991933,0.0255140709029425,0.117377655581358
"AT1G01830",543.035008698148,0.110642554374634,0.117448774174078,0.942049460734632,0.346167317685607,0.615535220570553
"AT1G12340",0.176315948908673,-0.900420805939128,4.0804728567969,-0.220665799660763,0.825352662935024,NA
"AT1G67590",381.904943627506,-0.14091924789034,0.263893067269666,-0.534001326174809,0.593340616539746,0.807025909583865
"AT1G69080",550.841391082821,1.03373267768798,0.222321967379352,4.64971001234484,3.32402060393818e-06,8.26755261627912e-05
"AT1G31400",0.670634733305259,1.51116010206633,2.53127572817966,0.596995453811372,0.550510415860237,NA
"AT1G74385",0,NA,NA,NA,NA,NA
"AT1G73300",132.879268509468,-0.803033023578629,0.326526760525483,-2.45931764455171,0.013920139480021,0.075652780990446
"AT1G05760",0,NA,NA,NA,NA,NA
"AT1G30530",352.920339523433,0.82649510869916,0.377682414648479,2.1883335750975,0.0286453129255171,0.12763273579165
"AT1G12480",2.12679063637541,-1.09956362232312,1.37835237720653,-0.797737676160559,0.425022735113269,NA
"AT1G76850",2347.54510196707,-0.0347434262397393,0.119912179861826,-0.289740594156272,0.772014698094671,0.90628535787105
"AT1G73570",139.20544704536,0.371632944824214,0.18142620420023,2.04839728892781,0.040521086971723,0.163162713535372
"AT1G44130",8.33901571933302,0.304047276441272,0.654835114329749,0.464311198021928,0.642424802244189,0.836660097547467
"AT1G67340",329.218269702276,-0.301567440732505,0.264318878632552,-1.14092282130076,0.253902041607684,0.52174079812772
"AT1G80315",0,NA,NA,NA,NA,NA
"AT1G43666",0,NA,NA,NA,NA,NA
"AT1G08630",20.0748952600418,0.0524165690888005,0.438639053419154,0.119498181204382,0.904880680901099,0.963049056050857
"AT1G66150",1602.42484882745,0.296247530368632,0.133336944419613,2.22179630452859,0.0262970745915524,0.119841175737449
"AT1G04640",106.66329600994,-0.0485672425697629,0.206914137690918,-0.234721721346616,0.814424727472329,0.925841905570651
"AT1G56500",122.948359945182,-0.287057229305802,0.233867826005643,-1.22743360730122,0.219659661450009,0.481500097586801
"AT1G12615",0,NA,NA,NA,NA,NA
"AT1G77120",1704.92440733613,1.23329995336937,0.461355438078055,2.67320996259875,0.00751292114210759,0.0479471370369772
"AT1G50590",879.138103698814,0.935032631030301,0.271392230805261,3.44531834332884,0.000570387206700868,0.00639279653271529
"AT1G17147",407.250454041567,0.794409334390286,0.408135432767341,1.94643559615453,0.0516024372056195,0.192717501171758
