"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AT1G66450",31.8443958061593,-1.12293580417287,0.362941287909251,-3.09398748938601,0.00197485813905506,0.0171322088241592
"AT1G49310",138.053201709878,-1.22525198434329,0.189591847576395,-6.46257737347898,1.02934482744272e-10,6.8808228465128e-09
"AT1G33840",70.366840533164,-2.39476364541749,0.328784256568541,-7.28369317439706,3.24803274244204e-13,3.27690414459708e-11
"AT1G27461",13.047917793686,3.15916850333717,0.810786267184345,3.8964257674321,9.76227104606024e-05,0.00148353842842221
"AT1G29660",136.340575154563,-1.02546920617167,0.292613275928092,-3.50452043885961,0.000457430453740568,0.00531643970555438
"AT1G29730",104.036726379964,-1.60628346446639,0.235611475694614,-6.81750946014346,9.26323063915824e-12,7.53225082419912e-10
"AT1G55740",1579.52926227936,1.32249257634561,0.278365233070384,4.75092583135634,2.02487398314631e-06,5.394383110113e-05
"AT1G07175",20.9968579156789,-2.48788971676377,0.604567268601104,-4.1151578095196,3.86914607912604e-05,0.000683277401590881
"AT1G62570",4366.55531257129,1.79845445967365,0.238015348221868,7.55604406652467,4.15513123368614e-14,4.80806485843232e-12
"AT1G12130",21.7813759884516,1.22889448540934,0.407482422599252,3.01582207539275,0.00256283596882604,0.0210117838347092
"AT1G51830",45.0302717757552,-2.93640353417024,0.632787055579675,-4.6404292064418,3.476862740153e-06,8.61654477919366e-05
"AT1G70890",494.371639544249,1.20174616269796,0.191161287099048,6.28655613767286,3.24585678393055e-10,1.99812743037894e-08
"AT1G44350",1253.41167872255,1.2938999965709,0.289166893398189,4.47457861225205,7.65621547111412e-06,0.000172716612366997
"AT1G23010",138.652695872836,1.3437846546093,0.214497294890488,6.26480933149006,3.7328186533241e-10,2.26496399328503e-08
"AT1G78000",777.936712102165,-2.92069986584984,0.287511002902389,-10.1585672769589,3.03503481582235e-24,1.14033583976553e-21
"AT1G67110",294.638649824836,-2.10829479437073,0.341120309400874,-6.18050211690306,6.38980395155671e-10,3.68377269080222e-08
"AT1G73550",184.118393043032,1.38734087297008,0.247644059720815,5.60215688005646,2.1170081531469e-08,9.45365608061009e-07
"AT1G66690",50.9156774817142,1.01598189691972,0.293315653034289,3.4637834237948,0.000532635157584461,0.00602786737175091
"AT1G25560",2616.9207731187,1.26150096647116,0.181981568810679,6.93202599975132,4.14855685863226e-12,3.61621404253257e-10
"AT1G15100",173.234918204439,1.23514237704234,0.273320062323621,4.51903298477915,6.21227169859019e-06,0.000142803612716959
"AT1G01140",178.145238029233,1.28833715131685,0.273340112857258,4.7133116974662,2.43722947097097e-06,6.30785090634197e-05
"AT1G73810",110.48854229353,1.51006902402815,0.331866159197519,4.55023503354372,5.35860266077002e-06,0.000125699320972551
"AT1G54870",8.48070791116361,4.03742480905997,1.04213241255058,3.87419560166883,0.000106977465460098,0.0015989389076176
"AT1G31050",544.476624238424,-1.80911913117031,0.169648075260935,-10.6639531771151,1.50079515843325e-26,6.95858044522921e-24
"AT1G75900",69.4465775065243,1.73484253549775,0.324240142383847,5.3504865953457,8.77180503579582e-08,3.41348527392969e-06
"AT1G56510",80.7251957053802,1.39124216045618,0.388657792067702,3.57960701895264,0.000344111303626497,0.00423186993714933
"AT1G18100",167.01253918441,2.56043579339296,0.247339002666418,10.3519289953885,4.1013771006414e-25,1.78754419554355e-22
"AT1G63410",17.2775901713958,-2.04443087537939,0.639219553278706,-3.19832343189915,0.00138229152736854,0.0128565501341935
"AT1G19940",151.155411450103,1.42123860069966,0.291099750656246,4.88230786009148,1.04851387466137e-06,3.04250524056201e-05
"AT1G22290",14.8271864835323,1.95749505770034,0.554553745624318,3.5298563451169,0.000415785361223689,0.0049431503501291
